Order_ID;Size;Color;Order;Detail_Divan;Buyer_ID;Order_Date;Finish_Date;order_detail/information;Price;;;;;
1867;160;Coklat;Tipe4;Permata;3;2020-07-24;2020-07-31;Tipe4 Permata 160 Coklat;1900000;;;;;
1868;180;Hitam;Tipe3;Biasa;3;2020-07-24;2020-07-31;Tipe3 Biasa 180 Hitam;1200000;;;;;
1869;120;Hitam;Tipe4;Biasa;3;2020-07-24;2020-07-31;Tipe4 Biasa 120 Hitam;1300000;;;;;
1870;160;Hitam;Tipe1;Biasa;3;2020-07-24;2020-07-31;Tipe1 Biasa 160 Hitam;700000;;;;;
1871;120;Pink;Tipe1;Laci;3;2020-07-24;2020-07-31;Tipe1 Laci 120 Pink;1000000;;;;;
1872;180;Hitam;Tipe4;Biasa;3;2020-07-24;2020-07-31;Tipe4 Biasa 180 Hitam;1300000;;;;;
1873;120;Coklat;Tipe1;Biasa;3;2020-07-24;2020-07-31;Tipe1 Biasa 120 Coklat;700000;;;;;
1874;160;Hitam;Tipe1;Biasa;3;2020-07-24;2020-07-31;Tipe1 Biasa 160 Hitam;700000;;;;;
1875;160;Merah;Tipe1;Biasa;3;2020-07-24;2020-07-31;Tipe1 Biasa 160 Merah;700000;;;;;
1876;160;Abu-Abu;Tipe1;Biasa;3;2020-07-24;2020-07-31;Tipe1 Biasa 160 Abu-Abu;700000;;;;;
1877;180;Abu-Abu;Tipe1;Laci;1;2020-07-26;2020-08-02;Tipe1 Laci 180 Abu-Abu;1000000;;;;;
1878;180;Hitam;Tipe4;Laci;1;2020-07-26;2020-08-02;Tipe4 Laci 180 Hitam;1600000;;;;;
1879;120;Coklat;Tipe3;Biasa;1;2020-07-26;2020-08-02;Tipe3 Biasa 120 Coklat;1200000;;;;;
1880;140;Hitam;Tipe3;Permata;1;2020-07-26;2020-08-02;Tipe3 Permata 140 Hitam;1800000;;;;;
1881;120;Hitam;Tipe2;Biasa;1;2020-07-26;2020-08-02;Tipe2 Biasa 120 Hitam;1100000;;;;;
1882;160;Abu-Abu;Tipe3;Biasa;1;2020-07-26;2020-08-02;Tipe3 Biasa 160 Abu-Abu;1200000;;;;;
1883;160;Hitam;Tipe3;Biasa;1;2020-07-26;2020-08-02;Tipe3 Biasa 160 Hitam;1200000;;;;;
1884;160;Pink;Tipe1;Biasa;1;2020-07-26;2020-08-02;Tipe1 Biasa 160 Pink;700000;;;;;
1885;160;Merah;Tipe2;Biasa;1;2020-07-26;2020-08-02;Tipe2 Biasa 160 Merah;1100000;;;;;
1886;160;Coklat;Tipe2;Biasa;1;2020-07-26;2020-08-02;Tipe2 Biasa 160 Coklat;1100000;;;;;
1887;120;Abu-Abu;Tipe1;Biasa;1;2020-07-26;2020-08-02;Tipe1 Biasa 120 Abu-Abu;700000;;;;;
1888;180;Abu-Abu;Tipe2;Biasa;1;2020-07-26;2020-08-02;Tipe2 Biasa 180 Abu-Abu;1100000;;;;;
1889;160;Coklat;Tipe2;Biasa;6;2020-07-29;2020-08-05;Tipe2 Biasa 160 Coklat;1100000;;;;;
1890;160;Hitam;Tipe4;Biasa;6;2020-07-29;2020-08-05;Tipe4 Biasa 160 Hitam;1300000;;;;;
1891;140;Merah;Tipe1;Biasa;6;2020-07-29;2020-08-05;Tipe1 Biasa 140 Merah;700000;;;;;
1892;160;Hitam;Tipe2;Laci;6;2020-07-29;2020-08-05;Tipe2 Laci 160 Hitam;1400000;;;;;
1893;160;Coklat;Tipe1;Biasa;6;2020-07-29;2020-08-05;Tipe1 Biasa 160 Coklat;700000;;;;;
1894;120;Coklat;Tipe3;Laci;6;2020-07-29;2020-08-05;Tipe3 Laci 120 Coklat;1500000;;;;;
1895;120;Pink;Tipe3;Biasa;6;2020-07-29;2020-08-05;Tipe3 Biasa 120 Pink;1200000;;;;;
1896;120;Coklat;Tipe2;Biasa;6;2020-07-29;2020-08-05;Tipe2 Biasa 120 Coklat;1100000;;;;;
1897;140;Hitam;Tipe2;Laci;6;2020-07-29;2020-08-05;Tipe2 Laci 140 Hitam;1400000;;;;;
1898;160;Abu-Abu;Tipe3;Laci;6;2020-07-29;2020-08-05;Tipe3 Laci 160 Abu-Abu;1500000;;;;;
1899;160;Hitam;Tipe1;Biasa;6;2020-07-29;2020-08-05;Tipe1 Biasa 160 Hitam;700000;;;;;
1900;180;Coklat;Tipe3;Laci;6;2020-07-29;2020-08-05;Tipe3 Laci 180 Coklat;1500000;;;;;
1901;160;Coklat;Tipe3;Biasa;5;2020-07-31;2020-08-07;Tipe3 Biasa 160 Coklat;1200000;;;;;
1902;180;Hitam;Tipe2;Laci;5;2020-07-31;2020-08-07;Tipe2 Laci 180 Hitam;1400000;;;;;
1903;180;Hitam;Tipe2;Permata;5;2020-07-31;2020-08-07;Tipe2 Permata 180 Hitam;1700000;;;;;
1904;160;Hitam;Tipe4;Laci;5;2020-07-31;2020-08-07;Tipe4 Laci 160 Hitam;1600000;;;;;
1905;160;Coklat;Tipe1;Biasa;5;2020-07-31;2020-08-07;Tipe1 Biasa 160 Coklat;700000;;;;;
1906;140;Hitam;Tipe1;Biasa;5;2020-07-31;2020-08-07;Tipe1 Biasa 140 Hitam;700000;;;;;
1907;160;Pink;Tipe1;Biasa;5;2020-07-31;2020-08-07;Tipe1 Biasa 160 Pink;700000;;;;;
1908;160;Coklat;Tipe3;Biasa;5;2020-07-31;2020-08-07;Tipe3 Biasa 160 Coklat;1200000;;;;;
1909;160;Hitam;Tipe1;Permata;1;2020-08-02;2020-08-09;Tipe1 Permata 160 Hitam;1300000;;;;;
1910;180;Merah;Tipe1;Biasa;1;2020-08-02;2020-08-09;Tipe1 Biasa 180 Merah;700000;;;;;
1911;120;Hitam;Tipe4;Biasa;1;2020-08-02;2020-08-09;Tipe4 Biasa 120 Hitam;1300000;;;;;
1912;180;Hitam;Tipe1;Biasa;1;2020-08-02;2020-08-09;Tipe1 Biasa 180 Hitam;700000;;;;;
1913;160;Pink;Tipe3;Biasa;1;2020-08-02;2020-08-09;Tipe3 Biasa 160 Pink;1200000;;;;;
1914;160;Abu-Abu;Tipe4;Biasa;1;2020-08-02;2020-08-09;Tipe4 Biasa 160 Abu-Abu;1300000;;;;;
1915;180;Abu-Abu;Tipe3;Biasa;1;2020-08-02;2020-08-09;Tipe3 Biasa 180 Abu-Abu;1200000;;;;;
1916;180;Pink;Tipe3;Biasa;1;2020-08-02;2020-08-09;Tipe3 Biasa 180 Pink;1200000;;;;;
1917;180;Hitam;Tipe1;Biasa;1;2020-08-02;2020-08-09;Tipe1 Biasa 180 Hitam;700000;;;;;
1918;120;Abu-Abu;Tipe1;Biasa;1;2020-08-02;2020-08-09;Tipe1 Biasa 120 Abu-Abu;700000;;;;;
1919;180;Merah;Tipe2;Biasa;1;2020-08-02;2020-08-09;Tipe2 Biasa 180 Merah;1100000;;;;;
1920;120;Merah;Tipe4;Biasa;1;2020-08-02;2020-08-09;Tipe4 Biasa 120 Merah;1300000;;;;;
1921;120;Coklat;Tipe1;Biasa;1;2020-08-05;2020-08-12;Tipe1 Biasa 120 Coklat;700000;;;;;
1922;120;Pink;Tipe3;Laci;1;2020-08-05;2020-08-12;Tipe3 Laci 120 Pink;1500000;;;;;
1923;180;Hitam;Tipe2;Biasa;1;2020-08-05;2020-08-12;Tipe2 Biasa 180 Hitam;1100000;;;;;
1924;120;Hitam;Tipe2;Biasa;1;2020-08-05;2020-08-12;Tipe2 Biasa 120 Hitam;1100000;;;;;
1925;180;Hitam;Tipe4;Biasa;1;2020-08-05;2020-08-12;Tipe4 Biasa 180 Hitam;1300000;;;;;
1926;160;Hitam;Tipe2;Biasa;1;2020-08-05;2020-08-12;Tipe2 Biasa 160 Hitam;1100000;;;;;
1927;160;Hitam;Tipe4;Biasa;1;2020-08-05;2020-08-12;Tipe4 Biasa 160 Hitam;1300000;;;;;
1928;160;Hitam;Tipe3;Biasa;1;2020-08-05;2020-08-12;Tipe3 Biasa 160 Hitam;1200000;;;;;
1929;180;Coklat;Tipe3;Biasa;1;2020-08-05;2020-08-12;Tipe3 Biasa 180 Coklat;1200000;;;;;
1930;160;Merah;Tipe1;Biasa;1;2020-08-05;2020-08-12;Tipe1 Biasa 160 Merah;700000;;;;;
1931;160;Abu-Abu;Tipe3;Biasa;1;2020-08-05;2020-08-12;Tipe3 Biasa 160 Abu-Abu;1200000;;;;;
1932;160;Coklat;Tipe4;Biasa;1;2020-08-05;2020-08-12;Tipe4 Biasa 160 Coklat;1300000;;;;;
1933;120;Merah;Tipe1;Biasa;5;2020-08-07;2020-08-14;Tipe1 Biasa 120 Merah;700000;;;;;
1934;160;Coklat;Tipe2;Biasa;5;2020-08-07;2020-08-14;Tipe2 Biasa 160 Coklat;1100000;;;;;
1935;140;Hitam;Tipe1;Laci;5;2020-08-07;2020-08-14;Tipe1 Laci 140 Hitam;1000000;;;;;
1936;120;Coklat;Tipe1;Biasa;5;2020-08-07;2020-08-14;Tipe1 Biasa 120 Coklat;700000;;;;;
1937;160;Merah;Tipe3;Permata;5;2020-08-07;2020-08-14;Tipe3 Permata 160 Merah;1800000;;;;;
1938;160;Abu-Abu;Tipe4;Biasa;5;2020-08-07;2020-08-14;Tipe4 Biasa 160 Abu-Abu;1300000;;;;;
1939;180;Merah;Tipe1;Biasa;5;2020-08-07;2020-08-14;Tipe1 Biasa 180 Merah;700000;;;;;
1940;140;Hitam;Tipe1;Biasa;5;2020-08-07;2020-08-14;Tipe1 Biasa 140 Hitam;700000;;;;;
1941;120;Coklat;Tipe1;Laci;5;2020-08-07;2020-08-14;Tipe1 Laci 120 Coklat;1000000;;;;;
1942;160;Coklat;Tipe3;Biasa;2;2020-08-09;2020-08-16;Tipe3 Biasa 160 Coklat;1200000;;;;;
1943;180;Coklat;Tipe3;Biasa;2;2020-08-09;2020-08-16;Tipe3 Biasa 180 Coklat;1200000;;;;;
1944;180;Pink;Tipe4;Biasa;2;2020-08-09;2020-08-16;Tipe4 Biasa 180 Pink;1300000;;;;;
1945;180;Hitam;Tipe2;Biasa;2;2020-08-09;2020-08-16;Tipe2 Biasa 180 Hitam;1100000;;;;;
1946;160;Pink;Tipe1;Biasa;2;2020-08-09;2020-08-16;Tipe1 Biasa 160 Pink;700000;;;;;
1947;160;Coklat;Tipe1;Laci;2;2020-08-09;2020-08-16;Tipe1 Laci 160 Coklat;1000000;;;;;
1948;180;Abu-Abu;Tipe1;Biasa;2;2020-08-09;2020-08-16;Tipe1 Biasa 180 Abu-Abu;700000;;;;;
1949;140;Abu-Abu;Tipe3;Laci;2;2020-08-09;2020-08-16;Tipe3 Laci 140 Abu-Abu;1500000;;;;;
1950;160;Coklat;Tipe2;Laci;2;2020-08-09;2020-08-16;Tipe2 Laci 160 Coklat;1400000;;;;;
1951;180;Coklat;Tipe1;Biasa;2;2020-08-09;2020-08-16;Tipe1 Biasa 180 Coklat;700000;;;;;
1952;180;Pink;Tipe2;Laci;2;2020-08-09;2020-08-16;Tipe2 Laci 180 Pink;1400000;;;;;
1953;120;Hitam;Tipe1;Biasa;2;2020-08-09;2020-08-16;Tipe1 Biasa 120 Hitam;700000;;;;;
1954;160;Coklat;Tipe4;Biasa;6;2020-08-12;2020-08-19;Tipe4 Biasa 160 Coklat;1300000;;;;;
1955;120;Pink;Tipe1;Biasa;6;2020-08-12;2020-08-19;Tipe1 Biasa 120 Pink;700000;;;;;
1956;120;Abu-Abu;Tipe1;Biasa;6;2020-08-12;2020-08-19;Tipe1 Biasa 120 Abu-Abu;700000;;;;;
1957;140;Coklat;Tipe1;Laci;6;2020-08-12;2020-08-19;Tipe1 Laci 140 Coklat;1000000;;;;;
1958;180;Pink;Tipe1;Biasa;6;2020-08-12;2020-08-19;Tipe1 Biasa 180 Pink;700000;;;;;
1959;180;Coklat;Tipe1;Biasa;6;2020-08-14;2020-08-21;Tipe1 Biasa 180 Coklat;700000;;;;;
1960;160;Hitam;Tipe3;Biasa;6;2020-08-14;2020-08-21;Tipe3 Biasa 160 Hitam;1200000;;;;;
1961;160;Hitam;Tipe4;Laci;6;2020-08-14;2020-08-21;Tipe4 Laci 160 Hitam;1600000;;;;;
1962;160;Merah;Tipe4;Biasa;6;2020-08-14;2020-08-21;Tipe4 Biasa 160 Merah;1300000;;;;;
1963;120;Coklat;Tipe1;Biasa;6;2020-08-14;2020-08-21;Tipe1 Biasa 120 Coklat;700000;;;;;
1964;120;Hitam;Tipe1;Biasa;6;2020-08-14;2020-08-21;Tipe1 Biasa 120 Hitam;700000;;;;;
1965;120;Hitam;Tipe1;Biasa;6;2020-08-14;2020-08-21;Tipe1 Biasa 120 Hitam;700000;;;;;
1966;160;Hitam;Tipe3;Biasa;6;2020-08-14;2020-08-21;Tipe3 Biasa 160 Hitam;1200000;;;;;
1967;180;Abu-Abu;Tipe4;Biasa;5;2020-08-16;2020-08-23;Tipe4 Biasa 180 Abu-Abu;1300000;;;;;
1968;160;Coklat;Tipe1;Biasa;5;2020-08-16;2020-08-23;Tipe1 Biasa 160 Coklat;700000;;;;;
1969;140;Coklat;Tipe2;Biasa;5;2020-08-16;2020-08-23;Tipe2 Biasa 140 Coklat;1100000;;;;;
1970;140;Abu-Abu;Tipe3;Biasa;5;2020-08-16;2020-08-23;Tipe3 Biasa 140 Abu-Abu;1200000;;;;;
1971;160;Coklat;Tipe1;Biasa;5;2020-08-16;2020-08-23;Tipe1 Biasa 160 Coklat;700000;;;;;
1972;160;Hitam;Tipe3;Biasa;5;2020-08-16;2020-08-23;Tipe3 Biasa 160 Hitam;1200000;;;;;
1973;160;Hitam;Tipe1;Biasa;5;2020-08-16;2020-08-23;Tipe1 Biasa 160 Hitam;700000;;;;;
1974;160;Abu-Abu;Tipe2;Biasa;5;2020-08-16;2020-08-23;Tipe2 Biasa 160 Abu-Abu;1100000;;;;;
1975;120;Coklat;Tipe1;Laci;5;2020-08-16;2020-08-23;Tipe1 Laci 120 Coklat;1000000;;;;;
1976;120;Merah;Tipe1;Biasa;5;2020-08-16;2020-08-23;Tipe1 Biasa 120 Merah;700000;;;;;
1977;140;Coklat;Tipe1;Biasa;5;2020-08-16;2020-08-23;Tipe1 Biasa 140 Coklat;700000;;;;;
1978;160;Hitam;Tipe1;Biasa;5;2020-08-16;2020-08-23;Tipe1 Biasa 160 Hitam;700000;;;;;
1979;120;Pink;Tipe2;Biasa;5;2020-08-16;2020-08-23;Tipe2 Biasa 120 Pink;1100000;;;;;
1980;120;Abu-Abu;Tipe1;Laci;5;2020-08-16;2020-08-23;Tipe1 Laci 120 Abu-Abu;1000000;;;;;
1981;140;Pink;Tipe1;Biasa;5;2020-08-16;2020-08-23;Tipe1 Biasa 140 Pink;700000;;;;;
1982;160;Hitam;Tipe2;Permata;5;2020-08-16;2020-08-23;Tipe2 Permata 160 Hitam;1700000;;;;;
1983;120;Hitam;Tipe3;Biasa;5;2020-08-16;2020-08-23;Tipe3 Biasa 120 Hitam;1200000;;;;;
1984;160;Merah;Tipe4;Laci;5;2020-08-16;2020-08-23;Tipe4 Laci 160 Merah;1600000;;;;;
1985;140;Merah;Tipe4;Permata;4;2020-08-19;2020-08-26;Tipe4 Permata 140 Merah;1900000;;;;;
1986;160;Hitam;Tipe2;Biasa;4;2020-08-19;2020-08-26;Tipe2 Biasa 160 Hitam;1100000;;;;;
1987;160;Abu-Abu;Tipe2;Biasa;4;2020-08-19;2020-08-26;Tipe2 Biasa 160 Abu-Abu;1100000;;;;;
1988;160;Merah;Tipe3;Biasa;4;2020-08-19;2020-08-26;Tipe3 Biasa 160 Merah;1200000;;;;;
1989;160;Coklat;Tipe1;Biasa;4;2020-08-19;2020-08-26;Tipe1 Biasa 160 Coklat;700000;;;;;
1990;140;Hitam;Tipe2;Biasa;4;2020-08-19;2020-08-26;Tipe2 Biasa 140 Hitam;1100000;;;;;
1991;120;Abu-Abu;Tipe3;Laci;4;2020-08-19;2020-08-26;Tipe3 Laci 120 Abu-Abu;1500000;;;;;
1992;160;Abu-Abu;Tipe1;Permata;4;2020-08-19;2020-08-26;Tipe1 Permata 160 Abu-Abu;1300000;;;;;
1993;140;Merah;Tipe3;Biasa;4;2020-08-19;2020-08-26;Tipe3 Biasa 140 Merah;1200000;;;;;
1994;160;Hitam;Tipe4;Biasa;5;2020-08-21;2020-08-28;Tipe4 Biasa 160 Hitam;1300000;;;;;
1995;160;Pink;Tipe1;Biasa;5;2020-08-21;2020-08-28;Tipe1 Biasa 160 Pink;700000;;;;;
1996;120;Pink;Tipe1;Biasa;5;2020-08-21;2020-08-28;Tipe1 Biasa 120 Pink;700000;;;;;
1997;160;Hitam;Tipe1;Biasa;5;2020-08-21;2020-08-28;Tipe1 Biasa 160 Hitam;700000;;;;;
1998;160;Abu-Abu;Tipe2;Biasa;5;2020-08-21;2020-08-28;Tipe2 Biasa 160 Abu-Abu;1100000;;;;;
1999;180;Hitam;Tipe1;Biasa;5;2020-08-21;2020-08-28;Tipe1 Biasa 180 Hitam;700000;;;;;
2000;160;Hitam;Tipe4;Biasa;5;2020-08-21;2020-08-28;Tipe4 Biasa 160 Hitam;1300000;;;;;
2001;160;Hitam;Tipe1;Permata;5;2020-08-21;2020-08-28;Tipe1 Permata 160 Hitam;1300000;;;;;
2002;160;Hitam;Tipe4;Permata;3;2020-08-23;2020-08-30;Tipe4 Permata 160 Hitam;1900000;;;;;
2003;120;Abu-Abu;Tipe3;Biasa;3;2020-08-23;2020-08-30;Tipe3 Biasa 120 Abu-Abu;1200000;;;;;
2004;120;Merah;Tipe3;Biasa;3;2020-08-23;2020-08-30;Tipe3 Biasa 120 Merah;1200000;;;;;
2005;120;Coklat;Tipe3;Laci;3;2020-08-23;2020-08-30;Tipe3 Laci 120 Coklat;1500000;;;;;
2006;160;Merah;Tipe4;Biasa;3;2020-08-23;2020-08-30;Tipe4 Biasa 160 Merah;1300000;;;;;
2007;180;Coklat;Tipe1;Biasa;3;2020-08-23;2020-08-30;Tipe1 Biasa 180 Coklat;700000;;;;;
2008;180;Hitam;Tipe1;Biasa;3;2020-08-23;2020-08-30;Tipe1 Biasa 180 Hitam;700000;;;;;
2009;120;Merah;Tipe2;Biasa;3;2020-08-23;2020-08-30;Tipe2 Biasa 120 Merah;1100000;;;;;
2010;160;Abu-Abu;Tipe4;Biasa;3;2020-08-23;2020-08-30;Tipe4 Biasa 160 Abu-Abu;1300000;;;;;
2011;180;Abu-Abu;Tipe3;Biasa;3;2020-08-23;2020-08-30;Tipe3 Biasa 180 Abu-Abu;1200000;;;;;
2012;120;Coklat;Tipe4;Biasa;3;2020-08-23;2020-08-30;Tipe4 Biasa 120 Coklat;1300000;;;;;
2013;180;Coklat;Tipe4;Biasa;3;2020-08-23;2020-08-30;Tipe4 Biasa 180 Coklat;1300000;;;;;
2014;160;Coklat;Tipe2;Biasa;3;2020-08-23;2020-08-30;Tipe2 Biasa 160 Coklat;1100000;;;;;
2015;160;Hitam;Tipe3;Biasa;3;2020-08-23;2020-08-30;Tipe3 Biasa 160 Hitam;1200000;;;;;
2016;180;Hitam;Tipe1;Biasa;2;2020-08-26;2020-09-02;Tipe1 Biasa 180 Hitam;700000;;;;;
2017;180;Hitam;Tipe4;Biasa;2;2020-08-26;2020-09-02;Tipe4 Biasa 180 Hitam;1300000;;;;;
2018;120;Coklat;Tipe1;Biasa;2;2020-08-26;2020-09-02;Tipe1 Biasa 120 Coklat;700000;;;;;
2019;140;Hitam;Tipe4;Biasa;2;2020-08-26;2020-09-02;Tipe4 Biasa 140 Hitam;1300000;;;;;
2020;140;Hitam;Tipe4;Biasa;2;2020-08-26;2020-09-02;Tipe4 Biasa 140 Hitam;1300000;;;;;
2021;120;Abu-Abu;Tipe2;Biasa;2;2020-08-26;2020-09-02;Tipe2 Biasa 120 Abu-Abu;1100000;;;;;
2022;120;Hitam;Tipe2;Laci;2;2020-08-28;2020-09-04;Tipe2 Laci 120 Hitam;1400000;;;;;
2023;180;Hitam;Tipe4;Biasa;2;2020-08-28;2020-09-04;Tipe4 Biasa 180 Hitam;1300000;;;;;
2024;180;Hitam;Tipe3;Biasa;2;2020-08-28;2020-09-04;Tipe3 Biasa 180 Hitam;1200000;;;;;
2025;120;Abu-Abu;Tipe4;Biasa;2;2020-08-28;2020-09-04;Tipe4 Biasa 120 Abu-Abu;1300000;;;;;
2026;120;Abu-Abu;Tipe3;Biasa;2;2020-08-30;2020-09-06;Tipe3 Biasa 120 Abu-Abu;1200000;;;;;
2027;120;Hitam;Tipe2;Laci;2;2020-08-30;2020-09-06;Tipe2 Laci 120 Hitam;1400000;;;;;
2028;140;Pink;Tipe3;Biasa;2;2020-08-30;2020-09-06;Tipe3 Biasa 140 Pink;1200000;;;;;
2029;180;Coklat;Tipe4;Biasa;2;2020-08-30;2020-09-06;Tipe4 Biasa 180 Coklat;1300000;;;;;
2030;140;Abu-Abu;Tipe2;Biasa;2;2020-08-30;2020-09-06;Tipe2 Biasa 140 Abu-Abu;1100000;;;;;
2031;140;Coklat;Tipe1;Biasa;2;2020-08-30;2020-09-06;Tipe1 Biasa 140 Coklat;700000;;;;;
2032;140;Hitam;Tipe2;Biasa;2;2020-08-30;2020-09-06;Tipe2 Biasa 140 Hitam;1100000;;;;;
2033;160;Hitam;Tipe1;Biasa;2;2020-08-30;2020-09-06;Tipe1 Biasa 160 Hitam;700000;;;;;
2034;180;Coklat;Tipe3;Biasa;2;2020-08-30;2020-09-06;Tipe3 Biasa 180 Coklat;1200000;;;;;
2035;140;Hitam;Tipe2;Biasa;2;2020-08-30;2020-09-06;Tipe2 Biasa 140 Hitam;1100000;;;;;
2036;160;Coklat;Tipe4;Biasa;2;2020-08-30;2020-09-06;Tipe4 Biasa 160 Coklat;1300000;;;;;
2037;180;Merah;Tipe1;Biasa;3;2020-09-02;2020-09-09;Tipe1 Biasa 180 Merah;700000;;;;;
2038;180;Merah;Tipe1;Laci;3;2020-09-02;2020-09-09;Tipe1 Laci 180 Merah;1000000;;;;;
2039;160;Coklat;Tipe1;Biasa;3;2020-09-02;2020-09-09;Tipe1 Biasa 160 Coklat;700000;;;;;
2040;120;Merah;Tipe1;Biasa;3;2020-09-02;2020-09-09;Tipe1 Biasa 120 Merah;700000;;;;;
2041;180;Abu-Abu;Tipe2;Biasa;3;2020-09-02;2020-09-09;Tipe2 Biasa 180 Abu-Abu;1100000;;;;;
2042;120;Hitam;Tipe3;Biasa;3;2020-09-02;2020-09-09;Tipe3 Biasa 120 Hitam;1200000;;;;;
2043;120;Abu-Abu;Tipe1;Biasa;3;2020-09-02;2020-09-09;Tipe1 Biasa 120 Abu-Abu;700000;;;;;
2044;180;Pink;Tipe1;Biasa;3;2020-09-02;2020-09-09;Tipe1 Biasa 180 Pink;700000;;;;;
2045;160;Hitam;Tipe1;Biasa;3;2020-09-02;2020-09-09;Tipe1 Biasa 160 Hitam;700000;;;;;
2046;160;Hitam;Tipe3;Biasa;3;2020-09-02;2020-09-09;Tipe3 Biasa 160 Hitam;1200000;;;;;
2047;160;Abu-Abu;Tipe1;Laci;3;2020-09-02;2020-09-09;Tipe1 Laci 160 Abu-Abu;1000000;;;;;
2048;120;Merah;Tipe3;Biasa;2;2020-09-04;2020-09-11;Tipe3 Biasa 120 Merah;1200000;;;;;
2049;160;Merah;Tipe1;Biasa;2;2020-09-04;2020-09-11;Tipe1 Biasa 160 Merah;700000;;;;;
2050;160;Hitam;Tipe1;Biasa;2;2020-09-04;2020-09-11;Tipe1 Biasa 160 Hitam;700000;;;;;
2051;160;Abu-Abu;Tipe3;Biasa;2;2020-09-04;2020-09-11;Tipe3 Biasa 160 Abu-Abu;1200000;;;;;
2052;160;Hitam;Tipe4;Biasa;2;2020-09-04;2020-09-11;Tipe4 Biasa 160 Hitam;1300000;;;;;
2053;160;Hitam;Tipe1;Biasa;2;2020-09-04;2020-09-11;Tipe1 Biasa 160 Hitam;700000;;;;;
2054;160;Hitam;Tipe3;Biasa;2;2020-09-04;2020-09-11;Tipe3 Biasa 160 Hitam;1200000;;;;;
2055;180;Abu-Abu;Tipe1;Laci;1;2020-09-06;2020-09-13;Tipe1 Laci 180 Abu-Abu;1000000;;;;;
2056;180;Merah;Tipe1;Biasa;1;2020-09-06;2020-09-13;Tipe1 Biasa 180 Merah;700000;;;;;
2057;140;Coklat;Tipe1;Laci;1;2020-09-06;2020-09-13;Tipe1 Laci 140 Coklat;1000000;;;;;
2058;160;Coklat;Tipe2;Biasa;1;2020-09-06;2020-09-13;Tipe2 Biasa 160 Coklat;1100000;;;;;
2059;120;Pink;Tipe3;Biasa;1;2020-09-06;2020-09-13;Tipe3 Biasa 120 Pink;1200000;;;;;
2060;120;Coklat;Tipe4;Biasa;1;2020-09-06;2020-09-13;Tipe4 Biasa 120 Coklat;1300000;;;;;
2061;120;Coklat;Tipe2;Biasa;1;2020-09-06;2020-09-13;Tipe2 Biasa 120 Coklat;1100000;;;;;
2062;140;Hitam;Tipe2;Laci;3;2020-09-09;2020-09-16;Tipe2 Laci 140 Hitam;1400000;;;;;
2063;160;Coklat;Tipe1;Biasa;3;2020-09-09;2020-09-16;Tipe1 Biasa 160 Coklat;700000;;;;;
2064;180;Pink;Tipe3;Biasa;3;2020-09-09;2020-09-16;Tipe3 Biasa 180 Pink;1200000;;;;;
2065;160;Hitam;Tipe4;Biasa;3;2020-09-09;2020-09-16;Tipe4 Biasa 160 Hitam;1300000;;;;;
2066;120;Hitam;Tipe3;Permata;3;2020-09-09;2020-09-16;Tipe3 Permata 120 Hitam;1800000;;;;;
2067;160;Coklat;Tipe1;Biasa;3;2020-09-09;2020-09-16;Tipe1 Biasa 160 Coklat;700000;;;;;
2068;140;Hitam;Tipe4;Biasa;3;2020-09-09;2020-09-16;Tipe4 Biasa 140 Hitam;1300000;;;;;
2069;180;Hitam;Tipe1;Biasa;4;2020-09-11;2020-09-18;Tipe1 Biasa 180 Hitam;700000;;;;;
2070;120;Abu-Abu;Tipe2;Biasa;4;2020-09-11;2020-09-18;Tipe2 Biasa 120 Abu-Abu;1100000;;;;;
2071;140;Hitam;Tipe4;Biasa;4;2020-09-11;2020-09-18;Tipe4 Biasa 140 Hitam;1300000;;;;;
2072;180;Coklat;Tipe1;Biasa;4;2020-09-11;2020-09-18;Tipe1 Biasa 180 Coklat;700000;;;;;
2073;160;Abu-Abu;Tipe2;Biasa;4;2020-09-11;2020-09-18;Tipe2 Biasa 160 Abu-Abu;1100000;;;;;
2074;120;Pink;Tipe2;Biasa;4;2020-09-11;2020-09-18;Tipe2 Biasa 120 Pink;1100000;;;;;
2075;160;Abu-Abu;Tipe1;Biasa;4;2020-09-11;2020-09-18;Tipe1 Biasa 160 Abu-Abu;700000;;;;;
2076;160;Hitam;Tipe2;Biasa;1;2020-09-13;2020-09-20;Tipe2 Biasa 160 Hitam;1100000;;;;;
2077;180;Hitam;Tipe1;Permata;1;2020-09-13;2020-09-20;Tipe1 Permata 180 Hitam;1300000;;;;;
2078;140;Pink;Tipe3;Laci;1;2020-09-13;2020-09-20;Tipe3 Laci 140 Pink;1500000;;;;;
2079;160;Hitam;Tipe1;Biasa;1;2020-09-13;2020-09-20;Tipe1 Biasa 160 Hitam;700000;;;;;
2080;180;Pink;Tipe4;Laci;1;2020-09-13;2020-09-20;Tipe4 Laci 180 Pink;1600000;;;;;
2081;160;Coklat;Tipe3;Biasa;1;2020-09-13;2020-09-20;Tipe3 Biasa 160 Coklat;1200000;;;;;
2082;160;Coklat;Tipe4;Permata;1;2020-09-13;2020-09-20;Tipe4 Permata 160 Coklat;1900000;;;;;
2083;160;Hitam;Tipe1;Biasa;1;2020-09-13;2020-09-20;Tipe1 Biasa 160 Hitam;700000;;;;;
2084;160;Coklat;Tipe1;Biasa;3;2020-09-16;2020-09-23;Tipe1 Biasa 160 Coklat;700000;;;;;
